TIME,COUNTRY,COFOG99,VALUE
2010,Switzerland,Cultural services,0.4
2010,Switzerland,Education,5.1
2010,Switzerland,Tertiary education,1.1
2010,Switzerland,Social protection,12.5
2010,Switzerland,Sickness and disability,2.9
2010,Switzerland,Old age,6.2
2010,Switzerland,Family and children,0.5
2010,Switzerland,Unemployment,1.3
2010,Switzerland,Housing,0.0
2010,Switzerland,Social exclusion n.e.c.,1.2
2011,Belgium,Total,55.3
2011,Belgium,General public services,8.8
2011,Belgium,Defence,0.9
2011,Belgium,Public order and safety,1.9
2011,Belgium,Economic affairs,7.5
2011,Belgium,Fuel and energy,0.2
2011,Belgium,Transport,2.8
2011,Belgium,Environmental protection,1.5
2011,Belgium,Housing and community amenities,0.3
2011,Belgium,Health,7.7
2011,Belgium,Medical products appliances and equipment,0.9
2011,Belgium,Outpatient services,2.7
2011,Belgium,Hospital services,3.8
2011,Belgium,Recreation culture and religion,1.3
2011,Belgium,Recreational and sporting services,0.4
2011,Belgium,Cultural services,0.5
2011,Belgium,Education,6.2
2011,Belgium,Tertiary education,1.0
2011,Belgium,Social protection,19.1
2011,Belgium,Sickness and disability,2.7
2011,Belgium,Old age,8.2
2011,Belgium,Family and children,2.4
2011,Belgium,Unemployment,2.4
2011,Belgium,Housing,0.2
2011,Belgium,Social exclusion n.e.c.,1.1
2011,Bulgaria,Total,33.7
2011,Bulgaria,General public services,3.7
2011,Bulgaria,Defence,1.2
2011,Bulgaria,Public order and safety,2.3
2011,Bulgaria,Economic affairs,4.3
2011,Bulgaria,Fuel and energy,0.0
2011,Bulgaria,Transport,3.1
2011,Bulgaria,Environmental protection,0.7
2011,Bulgaria,Housing and community amenities,1.1
2011,Bulgaria,Health,4.1
2011,Bulgaria,Medical products appliances and equipment,0.6
2011,Bulgaria,Outpatient services,1.1
2011,Bulgaria,Hospital services,2.0
2011,Bulgaria,Recreation culture and religion,0.7
2011,Bulgaria,Recreational and sporting services,0.1
2011,Bulgaria,Cultural services,0.4
2011,Bulgaria,Education,3.4
2011,Bulgaria,Tertiary education,0.8
2011,Bulgaria,Social protection,12.2
2011,Bulgaria,Sickness and disability,0.2
2011,Bulgaria,Old age,9.1
2011,Bulgaria,Family and children,1.8
2011,Bulgaria,Unemployment,0.5
2011,Bulgaria,Housing,0.2
2011,Bulgaria,Social exclusion n.e.c.,0.0
2011,Czechia,Total,43.2
2011,Czechia,General public services,4.8
2011,Czechia,Defence,0.9
2011,Czechia,Public order and safety,1.8
2011,Czechia,Economic affairs,6.5
2011,Czechia,Fuel and energy,0.9
2011,Czechia,Transport,3.8
2011,Czechia,Environmental protection,1.3
2011,Czechia,Housing and community amenities,0.9
2011,Czechia,Health,7.6
2011,Czechia,Medical products appliances and equipment,1.0
2011,Czechia,Outpatient services,1.6
2011,Czechia,Hospital services,3.3
2011,Czechia,Recreation culture and religion,1.4
2011,Czechia,Recreational and sporting services,0.4
2011,Czechia,Cultural services,0.6
2011,Czechia,Education,4.6
2011,Czechia,Tertiary education,0.8
2011,Czechia,Social protection,13.5
2011,Czechia,Sickness and disability,2.3
2011,Czechia,Old age,7.8
2011,Czechia,Family and children,1.7
2011,Czechia,Unemployment,0.3
2011,Czechia,Housing,0.1
2011,Czechia,Social exclusion n.e.c.,0.4
2011,Denmark,Total,56.4
2011,Denmark,General public services,8.2
2011,Denmark,Defence,1.3
2011,Denmark,Public order and safety,1.1
2011,Denmark,Economic affairs,3.4
2011,Denmark,Fuel and energy,0.2
2011,Denmark,Transport,2.0
2011,Denmark,Environmental protection,0.4
2011,Denmark,Housing and community amenities,0.3
2011,Denmark,Health,8.4
2011,Denmark,Medical products appliances and equipment,0.7
2011,Denmark,Outpatient services,1.2
2011,Denmark,Hospital services,6.0
2011,Denmark,Recreation culture and religion,1.8
2011,Denmark,Recreational and sporting services,0.4
2011,Denmark,Cultural services,0.7
2011,Denmark,Education,6.8
2011,Denmark,Tertiary education,1.4
2011,Denmark,Social protection,24.7
2011,Denmark,Sickness and disability,5.3
2011,Denmark,Old age,7.8
2011,Denmark,Family and children,5.1
2011,Denmark,Unemployment,3.5
2011,Denmark,Housing,0.7
2011,Denmark,Social exclusion n.e.c.,1.7
2011,Germany (until 1990 former territory of the FRG),Total,45.2
2011,Germany (until 1990 former territory of the FRG),General public services,6.9
2011,Germany (until 1990 former territory of the FRG),Defence,0.9
2011,Germany (until 1990 former territory of the FRG),Public order and safety,1.5
2011,Germany (until 1990 former territory of the FRG),Economic affairs,3.7
2011,Germany (until 1990 former territory of the FRG),Fuel and energy,0.1
2011,Germany (until 1990 former territory of the FRG),Transport,1.6
2011,Germany (until 1990 former territory of the FRG),Environmental protection,0.6
2011,Germany (until 1990 former territory of the FRG),Housing and community amenities,0.5
2011,Germany (until 1990 former territory of the FRG),Health,6.8
2011,Germany (until 1990 former territory of the FRG),Medical products appliances and equipment,1.5
2011,Germany (until 1990 former territory of the FRG),Outpatient services,2.0
2011,Germany (until 1990 former territory of the FRG),Hospital services,2.7
2011,Germany (until 1990 former territory of the FRG),Recreation culture and religion,1.1
2011,Germany (until 1990 former territory of the FRG),Recreational and sporting services,0.3
2011,Germany (until 1990 former territory of the FRG),Cultural services,0.4
2011,Germany (until 1990 former territory of the FRG),Education,4.3
2011,Germany (until 1990 former territory of the FRG),Tertiary education,0.9
2011,Germany (until 1990 former territory of the FRG),Social protection,18.9
2011,Germany (until 1990 former territory of the FRG),Sickness and disability,2.8
2011,Germany (until 1990 former territory of the FRG),Old age,9.2
2011,Germany (until 1990 former territory of the FRG),Family and children,1.5
2011,Germany (until 1990 former territory of the FRG),Unemployment,1.9
2011,Germany (until 1990 former territory of the FRG),Housing,0.5
2011,Germany (until 1990 former territory of the FRG),Social exclusion n.e.c.,0.3
2011,Estonia,Total,37.4
2011,Estonia,General public services,3.4
2011,Estonia,Defence,1.5
2011,Estonia,Public order and safety,2.1
2011,Estonia,Economic affairs,4.5
2011,Estonia,Fuel and energy,0.0
2011,Estonia,Transport,2.7
2011,Estonia,Environmental protection,-0.2
2011,Estonia,Housing and community amenities,0.5
2011,Estonia,Health,5.2
2011,Estonia,Medical products appliances and equipment,0.7
2011,Estonia,Outpatient services,0.4
2011,Estonia,Hospital services,3.9
2011,Estonia,Recreation culture and religion,2.0
2011,Estonia,Recreational and sporting services,0.4
2011,Estonia,Cultural services,1.0
2011,Estonia,Education,6.1
2011,Estonia,Tertiary education,1.5
2011,Estonia,Social protection,12.2
2011,Estonia,Sickness and disability,2.0
2011,Estonia,Old age,7.1
2011,Estonia,Family and children,2.1
2011,Estonia,Unemployment,0.5
2011,Estonia,Housing,0.0
2011,Estonia,Social exclusion n.e.c.,0.2
2011,Ireland,Total,47.3
2011,Ireland,General public services,5.9
2011,Ireland,Defence,0.4
2011,Ireland,Public order and safety,1.7
2011,Ireland,Economic affairs,7.6
2011,Ireland,Fuel and energy,0.2
2011,Ireland,Transport,2.2
2011,Ireland,Environmental protection,0.8
2011,Ireland,Housing and community amenities,0.8
2011,Ireland,Health,7.9
2011,Ireland,Medical products appliances and equipment,1.1
2011,Ireland,Outpatient services,2.8
2011,Ireland,Hospital services,3.1
2011,Ireland,Recreation culture and religion,0.9
2011,Ireland,Recreational and sporting services,0.1
2011,Ireland,Cultural services,0.4
2011,Ireland,Education,5.3
2011,Ireland,Tertiary education,1.0
2011,Ireland,Social protection,16.0
2011,Ireland,Sickness and disability,2.7
2011,Ireland,Old age,5.3
2011,Ireland,Family and children,2.8
2011,Ireland,Unemployment,3.0
2011,Ireland,Housing,0.7
2011,Ireland,Social exclusion n.e.c.,0.6
2011,Greece,Total,55.1
2011,Greece,General public services,13.1
2011,Greece,Defence,2.4
2011,Greece,Public order and safety,1.8
2011,Greece,Economic affairs,4.4
2011,Greece,Fuel and energy,0.0
2011,Greece,Transport,2.0
2011,Greece,Environmental protection,0.9
2011,Greece,Housing and community amenities,0.2
2011,Greece,Health,6.6
2011,Greece,Medical products appliances and equipment,2.3
2011,Greece,Outpatient services,0.4
2011,Greece,Hospital services,3.8
2011,Greece,Recreation culture and religion,0.6
2011,Greece,Recreational and sporting services,0.2
2011,Greece,Cultural services,0.1
2011,Greece,Education,4.5
2011,Greece,Tertiary education,0.9
2011,Greece,Social protection,20.6
2011,Greece,Sickness and disability,1.8
2011,Greece,Old age,15.0
2011,Greece,Family and children,0.7
2011,Greece,Unemployment,1.2
2011,Greece,Housing,0.1
2011,Greece,Social exclusion n.e.c.,0.1
2011,Spain,Total,46.2
2011,Spain,General public services,6.3
2011,Spain,Defence,1.0
2011,Spain,Public order and safety,2.2
2011,Spain,Economic affairs,5.7
2011,Spain,Fuel and energy,0.1
2011,Spain,Transport,2.4
2011,Spain,Environmental protection,1.0
2011,Spain,Housing and community amenities,0.6
2011,Spain,Health,6.5
2011,Spain,Medical products appliances and equipment,1.2
2011,Spain,Outpatient services,2.3
2011,Spain,Hospital services,2.5
2011,Spain,Recreation culture and religion,1.5
2011,Spain,Recreational and sporting services,0.5
2011,Spain,Cultural services,0.6
2011,Spain,Education,4.4
2011,Spain,Tertiary education,0.7
2011,Spain,Social protection,17.0
2011,Spain,Sickness and disability,2.4
2011,Spain,Old age,7.9
2011,Spain,Family and children,0.8
2011,Spain,Unemployment,3.1
2011,Spain,Housing,0.1
2011,Spain,Social exclusion n.e.c.,0.2
2011,France,Total,56.3
2011,France,General public services,6.9
2011,France,Defence,1.8
2011,France,Public order and safety,1.6
2011,France,Economic affairs,4.9
2011,France,Fuel and energy,0.3
2011,France,Transport,1.9
2011,France,Environmental protection,1.0
2011,France,Housing and community amenities,1.4
2011,France,Health,7.9
2011,France,Medical products appliances and equipment,1.5
2011,France,Outpatient services,2.7
2011,France,Hospital services,3.4
2011,France,Recreation culture and religion,1.5
2011,France,Recreational and sporting services,0.6
2011,France,Cultural services,0.8
2011,France,Education,5.5
2011,France,Tertiary education,0.7
2011,France,Social protection,23.7
2011,France,Sickness and disability,2.7
2011,France,Old age,13.1
2011,France,Family and children,2.4
2011,France,Unemployment,1.9
2011,France,Housing,0.9
2011,France,Social exclusion n.e.c.,1.0
2011,Croatia,Total,48.9
2011,Croatia,General public services,5.1
2011,Croatia,Defence,1.5
2011,Croatia,Public order and safety,2.4
2011,Croatia,Economic affairs,9.5
2011,Croatia,Fuel and energy,0.1
2011,Croatia,Transport,4.1
2011,Croatia,Environmental protection,0.6
2011,Croatia,Housing and community amenities,2.0
2011,Croatia,Health,6.2
2011,Croatia,Medical products appliances and equipment,1.6
2011,Croatia,Outpatient services,0.9
2011,Croatia,Hospital services,3.0
2011,Croatia,Recreation culture and religion,1.7
2011,Croatia,Recreational and sporting services,0.5
2011,Croatia,Cultural services,0.7
2011,Croatia,Education,4.6
2011,Croatia,Tertiary education,0.8
2011,Croatia,Social protection,15.3
2011,Croatia,Sickness and disability,2.2
2011,Croatia,Old age,8.9
2011,Croatia,Family and children,2.2
2011,Croatia,Unemployment,0.5
2011,Croatia,Housing,0.1
2011,Croatia,Social exclusion n.e.c.,0.2
2011,Italy,Total,49.2
2011,Italy,General public services,9.1
2011,Italy,Defence,1.4
2011,Italy,Public order and safety,1.9
2011,Italy,Economic affairs,3.9
2011,Italy,Fuel and energy,0.5
2011,Italy,Transport,1.9
2011,Italy,Environmental protection,0.9
2011,Italy,Housing and community amenities,0.6
2011,Italy,Health,7.1
2011,Italy,Medical products appliances and equipment,1.0
2011,Italy,Outpatient services,2.5
2011,Italy,Hospital services,3.2
2011,Italy,Recreation culture and religion,0.6
2011,Italy,Recreational and sporting services,0.2
2011,Italy,Cultural services,0.3
2011,Italy,Education,4.1
2011,Italy,Tertiary education,0.4
2011,Italy,Social protection,19.5
2011,Italy,Sickness and disability,1.6
2011,Italy,Old age,13.2
2011,Italy,Family and children,0.9
2011,Italy,Unemployment,0.9
2011,Italy,Housing,0.0
2011,Italy,Social exclusion n.e.c.,0.2
2011,Cyprus,Total,42.2
2011,Cyprus,General public services,8.8
2011,Cyprus,Defence,1.9
2011,Cyprus,Public order and safety,2.0
2011,Cyprus,Economic affairs,3.5
2011,Cyprus,Fuel and energy,0.2
2011,Cyprus,Transport,1.0
2011,Cyprus,Environmental protection,0.3
2011,Cyprus,Housing and community amenities,2.4
2011,Cyprus,Health,3.1
2011,Cyprus,Medical products appliances and equipment,0.7
2011,Cyprus,Outpatient services,0.1
2011,Cyprus,Hospital services,2.2
2011,Cyprus,Recreation culture and religion,1.2
2011,Cyprus,Recreational and sporting services,0.4
2011,Cyprus,Cultural services,0.4
2011,Cyprus,Education,6.3
2011,Cyprus,Tertiary education,0.8
2011,Cyprus,Social protection,12.6
2011,Cyprus,Sickness and disability,0.7
2011,Cyprus,Old age,5.0
2011,Cyprus,Family and children,2.2
2011,Cyprus,Unemployment,0.7
2011,Cyprus,Housing,0.1
2011,Cyprus,Social exclusion n.e.c.,2.7
2011,Latvia,Total,42.3
2011,Latvia,General public services,4.8
2011,Latvia,Defence,1.0
2011,Latvia,Public order and safety,1.9
2011,Latvia,Economic affairs,7.9
2011,Latvia,Fuel and energy,0.6
2011,Latvia,Transport,4.5
2011,Latvia,Environmental protection,0.7
2011,Latvia,Housing and community amenities,1.3
2011,Latvia,Health,4.3
2011,Latvia,Medical products appliances and equipment,0.5
2011,Latvia,Outpatient services,0.9
2011,Latvia,Hospital services,2.3
2011,Latvia,Recreation culture and religion,1.8
2011,Latvia,Recreational and sporting services,0.5
2011,Latvia,Cultural services,1.0
2011,Latvia,Education,6.0
2011,Latvia,Tertiary education,1.2
2011,Latvia,Social protection,12.6
2011,Latvia,Sickness and disability,1.9
2011,Latvia,Old age,8.1
2011,Latvia,Family and children,0.9
2011,Latvia,Unemployment,0.5
2011,Latvia,Housing,0.2
2011,Latvia,Social exclusion n.e.c.,0.5
2011,Lithuania,Total,42.5
2011,Lithuania,General public services,5.2
2011,Lithuania,Defence,1.0
2011,Lithuania,Public order and safety,1.8
2011,Lithuania,Economic affairs,7.8
2011,Lithuania,Fuel and energy,0.7
2011,Lithuania,Transport,1.5
2011,Lithuania,Environmental protection,0.8
2011,Lithuania,Housing and community amenities,0.3
2011,Lithuania,Health,5.2
2011,Lithuania,Medical products appliances and equipment,0.8
2011,Lithuania,Outpatient services,1.6
2011,Lithuania,Hospital services,2.3
2011,Lithuania,Recreation culture and religion,1.0
2011,Lithuania,Recreational and sporting services,0.3
2011,Lithuania,Cultural services,0.6
2011,Lithuania,Education,5.6
2011,Lithuania,Tertiary education,0.7
2011,Lithuania,Social protection,14.0
2011,Lithuania,Sickness and disability,4.5
2011,Lithuania,Old age,5.9
2011,Lithuania,Family and children,1.5
2011,Lithuania,Unemployment,0.6
2011,Lithuania,Housing,0.1
2011,Lithuania,Social exclusion n.e.c.,0.8
2011,Luxembourg,Total,41.5
2011,Luxembourg,General public services,5.4
2011,Luxembourg,Defence,0.4
2011,Luxembourg,Public order and safety,1.0
2011,Luxembourg,Economic affairs,5.2
2011,Luxembourg,Fuel and energy,0.1
2011,Luxembourg,Transport,3.4
2011,Luxembourg,Environmental protection,0.8
2011,Luxembourg,Housing and community amenities,0.7
2011,Luxembourg,Health,4.9
2011,Luxembourg,Medical products appliances and equipment,1.6
2011,Luxembourg,Outpatient services,0.9
2011,Luxembourg,Hospital services,2.0
2011,Luxembourg,Recreation culture and religion,1.1
2011,Luxembourg,Recreational and sporting services,0.4
2011,Luxembourg,Cultural services,0.5
2011,Luxembourg,Education,5.0
2011,Luxembourg,Tertiary education,0.4
2011,Luxembourg,Social protection,17.0
2011,Luxembourg,Sickness and disability,1.9
2011,Luxembourg,Old age,10.1
2011,Luxembourg,Family and children,3.2
2011,Luxembourg,Unemployment,1.0
2011,Luxembourg,Housing,0.0
2011,Luxembourg,Social exclusion n.e.c.,0.7
2011,Hungary,Total,49.0
2011,Hungary,General public services,8.9
2011,Hungary,Defence,1.1
2011,Hungary,Public order and safety,1.9
2011,Hungary,Economic affairs,7.0
2011,Hungary,Fuel and energy,0.1
2011,Hungary,Transport,3.5
2011,Hungary,Environmental protection,0.7
2011,Hungary,Housing and community amenities,0.8
2011,Hungary,Health,5.1
2011,Hungary,Medical products appliances and equipment,1.5
2011,Hungary,Outpatient services,1.4
2011,Hungary,Hospital services,1.8
2011,Hungary,Recreation culture and religion,1.7
2011,Hungary,Recreational and sporting services,0.3
2011,Hungary,Cultural services,0.8
2011,Hungary,Education,5.0
2011,Hungary,Tertiary education,0.9
2011,Hungary,Social protection,16.8
2011,Hungary,Sickness and disability,3.6
2011,Hungary,Old age,7.4
2011,Hungary,Family and children,2.4
2011,Hungary,Unemployment,0.7
2011,Hungary,Housing,0.5
2011,Hungary,Social exclusion n.e.c.,0.7
2011,Malta,Total,41.9
2011,Malta,General public services,7.1
2011,Malta,Defence,0.8
2011,Malta,Public order and safety,1.4
2011,Malta,Economic affairs,5.5
2011,Malta,Fuel and energy,0.1
2011,Malta,Transport,2.3
2011,Malta,Environmental protection,1.3
2011,Malta,Housing and community amenities,0.3
2011,Malta,Health,5.3
