DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2011,0.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2012,0.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2013,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2014,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2015,0.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2016,0.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2017,0.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2018,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2019,0.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Greece,2020,0.69,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2000,0.47,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2001,0.47,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2002,0.52,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2003,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2004,0.57,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2005,0.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2006,0.65,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2007,0.69,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2008,0.73,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2009,0.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2010,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2011,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2012,0.69,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2013,0.68,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2014,0.66,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2015,0.64,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2016,0.64,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2017,0.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2018,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2019,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Spain,2020,0.78,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2000,2.3,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2001,2.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2002,2.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2003,2.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2004,2.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2005,2.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2006,2.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2007,2.41,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2008,2.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2009,2.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2010,2.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2011,2.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2012,2.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2013,2.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2014,2.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2015,1.91,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2016,1.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2017,1.78,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2018,1.81,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2019,1.84,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Finland,2020,1.97,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2000,1.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2001,1.35,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2002,1.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2003,1.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2004,1.32,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2005,1.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2006,1.29,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2007,1.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2008,1.29,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2009,1.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2010,1.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2011,1.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2012,1.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2013,1.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2014,1.45,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2015,1.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2016,1.45,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2017,1.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2018,1.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2019,1.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),France,2020,1.56,ep
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2002,0.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2003,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2004,0.43,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2005,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2006,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2007,0.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2008,0.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2009,0.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2010,0.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2011,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2012,0.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2013,0.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2014,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2015,0.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2016,0.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2017,0.41,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2018,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2019,0.53,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Croatia,2020,0.6,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2000,0.35,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2001,0.37,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2002,0.35,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2003,0.34,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2004,0.35,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2005,0.4,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2006,0.47,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2007,0.48,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2008,0.51,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2009,0.65,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2010,0.67,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2011,0.74,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2012,0.82,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2013,0.96,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2014,0.96,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2015,0.98,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2016,0.87,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2017,0.96,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2018,1.14,bd
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2019,1.11,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Hungary,2020,1.23,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2000,0.78,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2001,0.74,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2002,0.73,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2003,0.76,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2004,0.77,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2005,0.78,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2006,0.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2007,0.81,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2008,0.9,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2009,1.1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2010,1.1,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2011,1.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2012,1.12,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2013,1.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2014,1.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2015,0.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2016,0.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2017,0.93,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2018,0.85,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2019,0.91,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Ireland,2020,0.91,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Iceland,2000,1.45,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Iceland,2001,1.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Iceland,2002,1.61,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Iceland,2003,1.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Iceland,2005,1.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Business enterprise sector,Percentage of gross domestic product (GDP),Iceland,2006,1.52,
