"ACL00","GEO","FREQUENC","TIME","ISCED11","AGE","SEX","UNIT","Value"
"Cinema","Bulgaria","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","29.5"
"Cinema","Bulgaria","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","41.1"
"Cinema","Bulgaria","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","21.2"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","14.5"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","16.1"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","12.7"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","18.4"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","18.3"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","18.6"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","28.6"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","27.9"
"Cinema","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","29.4"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","13.5"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","15.7"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","10.7"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","18.7"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","17.6"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","20.0"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","30.4"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","28.1"
"Cinema","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","33.5"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","4.2"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","3.0"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","5.3"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","13.1"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","13.4"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","12.9"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","19.0"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","18.4"
"Cinema","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","19.4"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","40.2"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","41.7"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","38.5"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","40.0"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","42.4"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","37.5"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","41.7"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","42.6"
"Cinema","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","40.8"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","41.6"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","42.4"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","40.5"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","41.7"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","44.4"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","38.4"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","43.2"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","45.3"
"Cinema","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","40.3"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","37.1"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","46.0"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","29.8"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","37.5"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","38.8"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","36.7"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","41.4"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","38.6"
"Cinema","Czechia","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","43.2"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","85.5"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","83.9"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","87.3"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","81.6"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","81.7"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","81.4"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","71.4"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","72.1"
"Cinema","Czechia","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","70.6"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","86.5"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","84.3"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","89.3"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","81.3"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","82.4"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","80.0"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","69.6"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","71.9"
"Cinema","Czechia","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","66.5"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","95.8"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","97.0"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","94.7"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","86.9"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","86.6"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","87.1"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","81.0"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","81.6"
"Cinema","Czechia","At least once","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","80.6"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","45.3"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","42.2"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","48.7"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","41.5"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","39.3"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","43.9"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","29.7"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","29.6"
"Cinema","Czechia","At least 4 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","29.8"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","45.0"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","41.9"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","48.8"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","39.6"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","38.0"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","41.6"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","26.4"
"Cinema","Czechia","At least 4 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","26.6"
